Time,TM,RSRP,RSSI,UE_TX_Power,RSRQ,NodeB_RX
17:51:26.300,2,-90.5,-78.3,2.2,-12.2,-106.3
17:51:26.360,2,-93.2,-79.1,2,-14.2,-103
17:51:26.578,2,-86.5,-76.3,-0.3,-10.2,-96.9
17:51:26.738,2,-84.5,-73.8,2.4,-10.7,-89.2
17:51:26.898,2,-85.5,-75.2,0.4,-10.3,-93.7
17:51:27.140,2,-86.4,-75.5,4.4,-10.9,-93.9
17:51:27.220,2,-82.7,-72.7,1.8,-10,-85.9
17:51:27.510,2,-90.6,-78.6,-8,-12,-100
17:51:30.380,1,-79.7,-69.5,-11.8,-10.2,-93.4
17:51:38.830,1,-82.3,-70.8,-11,-11.4,-93.7
17:51:39.280,1,-87.9,-79.2,-7.6,-8.8,-104.1
17:51:39.860,1,-78.5,-75.7,0.4,-2.8,-86.6
17:51:39.900,1,-85.1,-72.7,-3,-12.4,-100.4
17:51:43.540,1,-96.1,-75.8,-2.6,-20.3,-108
17:51:43.550,1,-98.7,-82,-4.4,-16.7,-107.7
17:51:44.118,1,-84.6,-74.7,-6,-10,-92.4
17:51:45.200,1,-84.9,-77.2,-3.6,-7.7,-101.1
17:51:50.160,1,-86.9,-75.1,-1,-11.8,-95.8
17:51:51.830,1,-92.9,-73.2,-8.4,-19.6,-107.4
17:51:52.190,1,-98.4,-74,-5.3,-24.4,-105.6
17:51:52.220,1,-100,-74.8,-5,-25.1,-102.8
17:51:52.240,1,-97.6,-72.4,-3,-25.2,-105.2
17:51:54.300,1,-93.5,-71,-3.8,-22.5,-100.2
17:51:55.580,2,-84.8,-71.8,2.3,-13,-93.2
17:51:55.660,2,-84.8,-71.8,-1.7,-13,-95.5
17:51:55.980,2,-88.7,-77,3.9,-11.7,-98.1
17:51:56.290,2,-83.1,-75.2,-4.3,-7.9,-101.7
17:51:56.700,2,-82.4,-71,3.8,-11.4,-92.7
17:51:57.000,2,-86.6,-72.3,-2.5,-14.3,-95
17:51:57.060,2,-81.8,-70.7,3.5,-11.1,-87.8
17:51:57.420,2,-82.1,-70.8,-1.5,-11.3,-89.4
17:51:57.730,2,-87.7,-72.4,-0.7,-15.3,-93.1
17:51:57.790,2,-86.8,-72.7,-1.7,-14.1,-97.6
17:51:58.080,2,-85.1,-71.8,1,-13.3,-94.1
17:51:58.510,2,-84,-72.8,-5.7,-11.2,-98.6
17:51:58.810,1,-89.4,-76.3,4.3,-13.1,-97.9
17:51:59.220,1,-84,-71.7,0.8,-12.3,-99.1
17:52:00.600,2,-86.8,-74,0.2,-12.8,-89.9
17:52:00.680,2,-85.8,-72.5,0.4,-13.3,-92.9
17:52:00.960,2,-87.6,-74.1,4.3,-13.5,-98
17:52:01.340,2,-82.3,-71.2,1.5,-11.1,-91.1
17:52:01.760,1,-87.4,-75.7,0.8,-11.7,-97.9
17:52:02.260,1,-80.3,-74.6,0.2,-5.7,-94.6
17:52:05.020,1,-88.1,-75.3,1.4,-12.7,-94.7
17:52:05.660,1,-86.7,-71.4,-2.8,-15.2,-95.7
17:52:08.130,2,-86.5,-72.6,4.3,-13.9,-95.2
17:52:08.240,2,-95.8,-72.9,8.4,-22.9,-100.8
17:52:08.620,2,-90.5,-72.2,14.5,-18.2,-98
17:52:09.260,2,-89.9,-70.5,12,-19.4,-98.2
17:52:09.320,2,-85.7,-69.7,8.8,-16.1,-93.8
17:52:34.956,1,-59.5,-54.6,-35.8,-4.9,-83.8
17:52:37.476,1,-60.8,-57.4,-40,-3.4,-82.8
17:52:53.746,1,-73.1,-67.2,-22.3,-5.9,-92.2
17:52:55.636,1,-77.2,-58.7,-24,-18.5,-87.9
17:52:57.334,1,-73.2,-68.5,-21.8,-4.7,-94.3
17:52:57.394,1,-69.9,-66.9,-24.5,-3,-88.4
17:52:57.404,1,-70.9,-66.9,-24.9,-3.9,-89.1
17:53:01.796,1,-86.8,-64.2,-19.8,-22.5,-101.2
17:53:04.244,1,-71.5,-62.8,-19,-8.8,-82
17:53:05.266,1,-70.3,-60.7,-15,-9.6,-77.2
17:53:06.324,1,-71.3,-62.6,-14.4,-8.8,-84.4
17:53:07.044,2,-79.4,-69.8,-12.4,-9.6,-90.2
17:53:11.586,2,-80.8,-72.8,-20.2,-8.1,-94.9
17:53:11.596,2,-83.8,-73.2,-20.2,-10.5,-98.8
17:53:39.532,1,-62.4,-59.5,-17.9,-2.9,-78.1
17:53:41.412,1,-61,-58.1,-23.9,-2.9,-79.8
17:53:41.492,1,-66.4,-61.1,-28,-5.3,-89.5
17:53:43.652,1,-52.1,-49.2,-24.4,-2.8,-72.8
17:53:44.932,1,-52.3,-49.8,-34.4,-2.6,-77.6
17:53:45.052,1,-47.6,-45,-32.4,-2.6,-72.5
17:53:46.412,1,-48,-38.4,-35.4,-9.6,-64.7
17:53:46.772,1,-45.5,-36.8,-34,-8.6,-69.2
17:53:46.892,1,-47,-44.4,-44,-2.5,-71.3
17:53:50.012,1,-47,-42.5,-39.4,-4.5,-68.8
17:53:50.052,1,-43.4,-41,-42.3,-2.4,-64.4
17:53:51.212,1,-52.1,-42.8,-48,-9.3,-70.7
17:53:55.852,1,-47.1,-44.2,-42.4,-2.9,-68.8
17:53:55.892,1,-46.1,-43.5,-44.2,-2.6,-65.1
17:53:56.572,1,-47.6,-38.5,-46.3,-9.1,-65.5
17:53:56.652,1,-49.9,-47.2,-43.2,-2.6,-78.2
17:53:57.892,1,-44.9,-40.2,-44,-4.7,-71.2
17:53:59.532,1,-49.8,-47.4,-37,-2.3,-72.5
17:54:04.660,1,-52.7,-49,-28.6,-3.7,-70.7
17:54:11.142,2,-60,-49.2,-33,-10.8,-75.3
17:54:12.940,2,-58.7,-52.1,-28.2,-6.6,-81.9
17:54:14.020,1,-61.7,-51.4,-25,-10.3,-77.5
17:54:15.100,1,-57.8,-51.4,-29.6,-6.4,-80.6
17:54:15.880,1,-62.3,-48.3,-30.8,-13.9,-76.9
17:54:16.180,2,-59.2,-49,-27.8,-10.2,-72.4
17:54:17.792,1,-63.4,-53.2,-27,-10.2,-78.3
17:54:18.040,1,-63.2,-53.6,-28.8,-9.6,-85.8
17:54:18.340,1,-67,-57.2,-24.8,-9.8,-83.2
17:54:18.400,1,-68.6,-59.7,-22.8,-9,-83.3
17:54:19.420,1,-65.4,-53.3,-23.8,-12.1,-75.9
17:54:19.480,1,-58.4,-48.5,-24.8,-10,-73
17:54:23.552,1,-56.4,-46.5,-36.2,-9.9,-80.2
17:54:26.260,1,-54.8,-46.2,-33.8,-8.7,-70.3
17:54:28.060,1,-63.2,-53,-35,-10.2,-78.9
17:54:30.580,1,-59.2,-55.1,-35.8,-4.1,-82.4
17:54:33.100,1,-61.8,-50.8,-29.6,-11.1,-84.4
17:54:33.160,1,-67,-53.6,-30.8,-13.4,-82.6
17:54:37.840,2,-64.8,-53.7,-33.8,-11.1,-83.6
17:54:38.200,2,-58.2,-52.4,-33.6,-5.8,-84.9
17:54:39.640,1,-70.9,-64.7,-17.8,-6.2,-91.5
17:54:42.460,1,-67.3,-58.8,-20.2,-8.5,-82.6
17:54:43.182,1,-76.1,-65.8,-16.2,-10.2,-81.2
17:54:44.342,1,-73.7,-64.3,-17.6,-9.4,-93.2
17:54:46.800,1,-73.9,-63.6,-23,-10.3,-94
17:54:51.472,2,-81.8,-75,-17,-6.8,-92.8
17:54:52.540,2,-79.6,-67.8,-7.5,-11.8,-93.8
17:54:58.002,2,-82,-70.2,-1.2,-11.7,-92.2
17:54:59.020,2,-78.5,-66.6,-2.2,-11.9,-84.1
17:54:59.080,2,-83.8,-67.3,-1.5,-16.4,-93.5
17:55:18.102,1,-69.9,-62.3,-8.8,-7.6,-80.2
17:55:21.702,1,-76,-67.9,-10,-8,-87.9
17:55:22.082,1,-65.9,-58.6,-14.8,-7.3,-78
17:55:22.422,1,-66.5,-59.4,-0.6,-7.1,-80.8
17:55:23.922,1,-71.9,-62.8,-6,-9.2,-83.6
17:55:24.282,1,-74.3,-64.3,-15.8,-10,-82.7
17:55:26.742,1,-71,-62.9,-17.8,-8.1,-88.3
17:55:26.802,1,-81.3,-71.3,-15.2,-10,-98.1
17:55:27.102,1,-78.3,-69.7,-17.8,-8.7,-96
17:55:27.822,1,-78.9,-69.2,-12.2,-9.7,-95.9
17:55:27.882,1,-78.9,-69.5,-13,-9.4,-92.6
17:55:29.322,1,-80.9,-68.8,-21.8,-12.2,-93.4
17:55:30.402,1,-77.3,-66.8,-13.6,-10.6,-90.8
17:55:31.122,1,-78.5,-69.2,-17.2,-9.3,-89.5
17:55:31.782,1,-68.4,-61.3,-18,-7.1,-90.4
17:55:32.962,1,-72.5,-65.9,-8.6,-6.5,-83.2
17:55:34.742,1,-73.3,-67,-17.8,-6.3,-90.8
17:55:36.102,1,-72.8,-62.9,-17,-9.9,-88.3
17:55:37.282,1,-71.3,-65,-11.8,-6.3,-89.2
17:55:40.082,1,-64.4,-59.3,-5.6,-5.1,-76.2
17:55:40.162,1,-65.1,-56.7,-12.8,-8.4,-82.3
17:55:40.502,1,-74.4,-65.8,-7.6,-8.7,-85.9
17:55:41.862,1,-65.7,-59.5,-13.8,-6.2,-82.2
17:55:41.942,1,-68.1,-63.8,-18.6,-4.4,-88.8
17:55:42.662,1,-66.1,-59.3,-13.6,-6.8,-75.1
17:55:43.672,1,-69.7,-64.6,-22,-5.1,-87.4
17:55:44.822,1,-69.7,-63.8,-11,-5.9,-84.3
17:55:45.122,1,-71.4,-61.7,-3.2,-9.7,-88.8
17:55:45.842,1,-76.7,-71,-8.6,-5.7,-89.5
17:55:47.282,1,-80,-70.9,-18.8,-9,-97.8
17:55:47.362,1,-72.4,-67.2,-22.2,-5.2,-93.5
17:55:48.002,1,-71.5,-66,-18,-5.5,-90.8
17:55:48.722,1,-75.7,-67.5,-13.8,-8.2,-91.1
17:55:49.442,1,-79.7,-70.7,-14,-9,-91.4
17:55:49.522,1,-77.2,-69.1,-15.8,-8.1,-89.1
17:55:49.782,1,-77.1,-68.8,-15.8,-8.3,-88.2
17:55:50.162,1,-75.1,-66.3,-13.2,-8.7,-92.2
17:55:50.242,1,-74.7,-66.7,-11.2,-8,-87.3
17:55:51.662,1,-74.7,-68.7,-15.8,-6,-84
17:55:51.942,1,-76.1,-68.2,-9,-7.9,-88.8
17:55:53.462,1,-77.3,-67.3,-11.8,-9.9,-89
17:55:54.182,1,-78.2,-70.8,-11.2,-7.4,-95.6
17:55:54.562,1,-81.6,-73.3,-11.2,-8.3,-92.9
17:55:54.832,1,-79.8,-69.2,-11.3,-10.6,-92.5
17:55:55.202,1,-77.6,-67.6,-9.8,-10,-93.7
17:55:55.282,1,-77.5,-67.6,-8.2,-9.9,-99.2
17:55:56.002,1,-81.6,-71.2,-7.2,-10.4,-88.9
17:55:58.082,1,-78.9,-72.9,-8,-6,-90.1
17:55:59.152,1,-71.7,-61.9,-9.4,-9.8,-83.6
17:55:59.942,1,-76.8,-66.7,-9.8,-10.2,-86.1
17:56:00.582,1,-75.9,-69,-11.8,-6.9,-91.6
17:56:01.302,1,-76.8,-66.2,-11,-10.7,-95
17:56:03.202,1,-78.4,-70.7,-8,-7.7,-92.5
17:56:03.462,1,-75.9,-63.6,-10,-12.3,-83.1
17:56:04.902,1,-73.8,-64.2,-8,-9.5,-84.7
17:56:06.042,1,-72.8,-64.8,-14,-8.1,-89.4
17:56:08.162,1,-73.6,-65.1,-15,-8.5,-90
17:56:08.502,1,-69.4,-62.4,-10.8,-6.9,-87.2
17:56:10.022,1,-68,-62.5,-12,-5.5,-77.7
17:56:10.402,1,-72.1,-64.2,-15.8,-7.9,-88.6
17:56:11.462,1,-70.8,-62.2,-16.8,-8.5,-86
17:56:12.482,1,-72.3,-65.6,-8,-6.8,-93.7
17:56:12.822,1,-71.3,-66.1,-11.8,-5.3,-89.7
17:56:15.342,1,-67.7,-62.1,-17.8,-5.6,-81.6
17:56:15.762,1,-73.1,-66.1,-10,-7,-85.2
17:56:16.062,1,-76.7,-70.6,-5.2,-6.1,-86.2
17:56:17.502,1,-75.3,-69,-11.6,-6.3,-93.3
17:56:17.862,1,-78,-67.2,-9.2,-10.7,-91.5
17:56:18.622,1,-76.1,-66.1,-8,-10,-89.3
17:56:19.382,1,-73.7,-67.2,-10,-6.4,-88.1
17:56:20.022,1,-71.5,-64.9,-13.8,-6.6,-83
17:56:20.482,1,-76.5,-66.8,-15.8,-9.8,-94.5
17:56:20.822,1,-72.8,-67.2,-11,-5.5,-87.3
17:56:21.892,1,-67.2,-59.6,-15.2,-7.6,-80.8
17:56:22.982,1,-69.1,-59.1,-14.6,-10,-79.8
17:56:24.002,1,-69.1,-58.9,-11.6,-10.2,-83.7
17:56:27.642,1,-71,-62.6,-20,-8.4,-88.4
17:56:27.942,1,-74.5,-63.9,-17,-10.6,-87.4
17:56:28.732,2,-77.4,-62.9,-24.4,-14.5,-90.2
17:56:29.442,2,-74.2,-62,-21.8,-12.2,-86.8
17:56:29.742,2,-76.6,-62.8,-17,-13.9,-90.4
17:56:30.112,2,-74.8,-60.5,-22.3,-14.3,-86.1
17:56:30.172,2,-65.7,-58.6,-22.3,-7.1,-82.2
17:56:30.522,1,-72.9,-62.1,-22.3,-10.8,-89.2
17:56:34.122,1,-67.5,-63.1,-20.6,-4.4,-87.9
17:56:35.502,1,-68.4,-62.8,-22,-5.6,-91.1
17:56:39.162,1,-56.5,-53,-23.2,-3.5,-78.6
17:56:43.122,1,-54,-46.1,-36.6,-7.9,-68.7
17:56:44.562,1,-54.9,-46.8,-30.2,-8.1,-71.6
17:56:45.642,1,-55.5,-49.8,-35.8,-5.7,-75.4
17:57:00.402,1,-64.5,-58.9,-23.2,-5.6,-85.3
17:57:19.782,1,-78.5,-71.1,-14,-7.5,-90.9
17:57:37.522,2,-92.6,-78.3,2.5,-14.2,-101.6
17:57:38.162,2,-95.4,-82,7,-13.4,-100.4
17:57:38.582,2,-91.9,-80.4,1,-11.5,-102.9
17:57:39.302,2,-88.1,-78.2,1.8,-9.9,-98.3
17:57:39.602,2,-94.6,-80.9,2,-13.7,-96.7
17:57:40.322,2,-89.9,-73.9,6.8,-15.9,-89.9
17:57:40.402,2,-93.9,-76.1,3.5,-17.8,-95.9
17:57:41.052,2,-93.4,-74.4,3.6,-19,-98.9
17:57:41.392,2,-99.1,-81.3,-2,-17.8,-107
17:57:41.462,2,-96,-79.3,1.5,-16.7,-96.1
17:57:49.362,2,-96.4,-85.8,13.3,-10.6,-98.6
17:57:49.762,1,-97,-86.6,14.6,-10.4,-100.2
17:57:50.102,1,-97.3,-86.4,10.8,-10.9,-103.7
17:57:52.182,1,-97.6,-87.7,13.2,-10,-103.2
17:58:07.412,1,-101.3,-88.8,12.9,-12.4,-112.8
17:58:07.692,1,-100.5,-89.2,12.8,-11.4,-114
17:58:08.052,1,-97.9,-86.1,17.2,-11.8,-101.5
17:58:08.902,1,-96.7,-84.8,18.2,-11.8,-101.1
17:58:09.092,1,-98.6,-89.1,10.2,-9.5,-108.4
17:58:10.582,1,-98.5,-85.3,11.2,-13.2,-107.1
17:58:10.662,1,-95,-86.3,14.2,-8.7,-101.4
17:58:11.302,1,-101.7,-87.6,15.8,-14.1,-112.1
17:58:11.382,1,-95.2,-86.6,9.4,-8.7,-103.3
17:58:11.662,2,-95.8,-85,11.4,-10.8,-103.2
17:58:11.722,2,-99.2,-81.6,7.2,-17.6,-106.1
17:58:12.442,2,-93.6,-83.2,19.2,-10.4,-95.8
17:58:12.732,2,-94.8,-81.4,7.9,-13.4,-105
17:58:12.802,2,-95.6,-82.8,15.8,-12.9,-104.8
17:58:13.542,2,-97.5,-85.4,14.5,-12.1,-103.9
17:58:14.122,2,-98.7,-85.2,12.8,-13.4,-102.1
17:58:14.192,2,-103.2,-88.1,9.2,-15.1,-110.4
17:58:14.522,2,-102.3,-87.1,9.8,-15.2,-109.1
17:58:14.842,2,-99.4,-86.2,8.8,-13.1,-106.5
17:58:14.912,2,-100,-84.8,0.2,-15.2,-109
17:58:14.982,2,-102.3,-81.7,4.8,-20.6,-105.5
17:58:15.252,2,-101.5,-81.7,6.8,-19.9,-108.3
17:58:15.622,2,-99.8,-84.9,14.8,-14.9,-105.3
17:58:15.702,2,-101.8,-89.3,12.8,-12.5,-103.5
17:58:15.982,2,-103.4,-89.2,11.8,-14.2,-112
17:58:23.172,1,-97.4,-87.7,13,-9.7,-111.5
17:58:23.542,1,-96.6,-87.5,8.4,-9.1,-106.7
17:58:23.972,1,-100.3,-89.5,9.2,-10.8,-110.1
17:58:24.262,1,-101.3,-90.7,18.4,-10.6,-110.5
17:58:24.982,1,-98.5,-88.2,11.4,-10.3,-105.1
17:58:25.062,1,-97.1,-88.2,14.2,-8.9,-105.8
17:58:25.322,1,-101.7,-89.1,11.4,-12.7,-112.8
17:58:26.382,1,-103.8,-90.9,13.4,-12.9,-116
17:58:26.502,1,-100.9,-88.7,13.4,-12.3,-107.5
17:58:28.572,1,-100.3,-87.3,8.6,-12.9,-110.2
17:58:28.702,1,-98,-87.2,13.8,-10.8,-105.7
17:58:30.082,2,-91.4,-86.7,11.4,-4.7,-102.5
17:58:30.362,1,-94.1,-85.2,11.1,-8.9,-101.6
17:58:30.442,1,-103.5,-87.3,8.2,-16.2,-110.9
17:58:31.162,1,-95.8,-85.4,15.4,-10.4,-105.4
17:58:31.462,1,-93.8,-84.8,10.2,-9,-101.3
17:58:32.532,1,-92.7,-83.1,15.2,-9.6,-102.4
17:58:33.242,1,-91.7,-85.2,11,-6.4,-102
17:58:33.562,1,-95,-85.2,11.8,-9.8,-103.6
17:58:33.622,1,-94.9,-86,8.2,-8.9,-103.4
17:58:34.642,2,-106.6,-89.2,14.8,-17.4,-112.3
17:58:34.782,2,-98.7,-87.2,14.7,-11.6,-107.1
17:58:34.822,2,-96.5,-84.7,11.2,-11.9,-109.8
17:58:35.372,2,-97.1,-85.8,8.8,-11.4,-111.6
17:58:36.622,1,-93.8,-86.2,12.5,-7.6,-103.1
17:58:37.182,1,-90.1,-83.6,13.8,-6.5,-99.9
17:58:37.882,1,-90.3,-83.2,14.5,-7.1,-96.2
17:58:38.182,1,-94.2,-83.3,12.9,-10.9,-101.4
17:58:38.374,1,-98.7,-84.2,14.4,-14.6,-105.9
17:58:38.754,1,-99.2,-87.8,6.8,-11.4,-105.6
17:58:40.062,2,-91.9,-83.5,10.2,-8.4,-105.9
17:58:41.382,1,-95.6,-84.2,3.9,-11.4,-101.3
17:58:42.022,2,-88.6,-78,9.2,-10.6,-102.2
17:58:42.302,2,-91.9,-80.6,12.1,-11.3,-101.5
17:58:42.382,2,-88.7,-77.7,12.1,-11,-100.3
17:58:42.822,2,-94.7,-81,10.2,-13.7,-100.4
17:58:43.022,2,-91.8,-78.8,5.5,-13,-100.5
17:58:43.102,2,-99.1,-81.6,5.5,-17.5,-103.1
17:58:43.282,2,-99.7,-81.8,4.2,-17.9,-103.8
17:58:44.022,2,-92.3,-76.9,10.5,-15.4,-96.7
17:58:44.362,2,-101.2,-81.7,9.2,-19.5,-106.9
17:59:15.942,2,-110.6,-86.5,11.8,-24.1,-112
17:59:15.982,2,-113,-87.5,11.3,-25.5,-114.6
17:59:16.582,2,-100.4,-79.2,16.8,-21.2,-100.5
17:59:16.622,2,-100.7,-84.7,18.3,-16.1,-104.4
17:59:16.662,2,-99.6,-82.8,12.8,-16.8,-107.4
17:59:17.022,2,-95,-83.8,15.8,-11.2,-95.1
17:59:17.162,2,-97.7,-81.9,15,-15.7,-99.9
17:59:17.342,2,-100.1,-84,14.8,-16.1,-101.7
17:59:17.532,2,-98.7,-83.8,4.2,-14.9,-99
17:59:17.702,2,-102.2,-84.8,17.9,-17.4,-104.9
17:59:17.742,2,-103.2,-84.3,15.6,-18.9,-103.5
17:59:17.892,2,-102.7,-84.1,11.7,-18.6,-104.9
17:59:18.062,2,-102.6,-84,14.8,-18.6,-105.8
17:59:18.102,2,-104.3,-84.5,21.8,-19.8,-101.6
17:59:18.242,2,-102.1,-84,17.3,-18.1,-104.8
18:00:26.534,1,-72.2,-68.7,-4.8,-3.5,-86
18:00:32.944,1,-69.9,-63.8,-10.4,-6.1,-92.7
18:00:33.724,1,-72.6,-69.9,-12.4,-2.6,-90.6
18:00:38.044,1,-65.1,-61,-21.2,-4.1,-83
18:00:40.504,1,-60.8,-55.2,-24,-5.5,-71.5
18:00:41.644,1,-63.7,-58.8,-22.4,-4.9,-83.9
18:00:45.184,1,-48.4,-44.2,-32.2,-4.2,-69.5
18:00:49.204,1,-42.9,-39.9,-39,-3,-63.1
18:00:50.944,1,-58.9,-53.7,-39.2,-5.2,-78.4
18:00:52.444,1,-49.6,-45.8,-31.4,-3.8,-74.3
18:00:57.746,1,-63.5,-57.9,-26,-5.6,-79.7
18:01:07.504,1,-74.9,-67.8,-28,-7.2,-90.6
18:01:15.064,1,-73.6,-66.7,-14,-6.9,-92.9
18:01:16.864,1,-70,-63.7,-17.2,-6.4,-88.4
18:01:16.924,1,-69.9,-63.5,-17,-6.4,-89.6
18:01:17.944,1,-72,-67.2,-20.2,-4.8,-89
18:01:18.004,1,-73.7,-68.3,-14,-5.4,-90.1
18:01:18.364,1,-68.9,-61.8,-16.2,-7.1,-85.3
18:01:22.624,1,-66.7,-60.6,-20,-6.1,-83.4
18:01:25.504,1,-68.2,-60.4,-26,-7.7,-85.5
18:01:26.944,1,-69.5,-59.4,-21.2,-10.1,-85.7
18:01:28.384,1,-72.4,-64.2,-11.4,-8.3,-88.3
18:01:29.104,1,-69.6,-61.9,-6.4,-7.7,-83.8
18:01:31.324,1,-73.9,-65.8,-12.4,-8.1,-91.5
18:01:35.584,1,-81.9,-73.8,-9.2,-8.1,-93.9
18:01:37.084,1,-80.9,-72.5,-5.4,-8.4,-90.1
18:01:38.466,1,-82.4,-72.8,-0.4,-9.6,-94.6
18:01:39.904,1,-79,-70.7,5.6,-8.4,-85
18:01:40.644,1,-81.4,-73.2,-4,-8.2,-95.9
18:01:45.304,1,-87.9,-79.6,4.6,-8.4,-96.9
18:01:46.384,1,-87.4,-78.6,2.8,-8.8,-102.6
18:01:46.444,1,-87.8,-80,-3,-7.8,-101.9
18:01:47.104,1,-89.7,-81.7,-2,-8,-106.8
18:01:51.524,1,-96.5,-84.3,-6,-12.2,-107.9
18:01:53.304,1,-91.6,-80.1,-1,-11.6,-101.7
18:01:55.464,1,-87.9,-78.3,7.8,-9.6,-94.8
18:02:00.424,1,-90.5,-79.2,4.6,-11.3,-105.1
18:02:01.144,1,-90,-79.8,2,-10.2,-101.7
18:02:02.324,1,-96,-81.6,6,-14.4,-103.6
18:02:04.034,2,-100.9,-87.5,16.8,-13.4,-110
18:02:05.166,2,-95.3,-83,8.9,-12.3,-100.8
18:02:07.984,2,-100.6,-85.2,7.8,-15.4,-106.7
18:02:09.844,2,-92.5,-77.8,14.7,-14.8,-98
18:02:12.304,2,-99.9,-79.7,5.8,-20.2,-102.6
18:02:12.364,2,-92.6,-83.2,8.8,-9.4,-104.1
18:02:13.104,2,-95.4,-81.4,16.4,-14,-101.4
18:02:14.104,1,-93.4,-79.7,6.9,-13.7,-104.4
18:02:14.484,1,-103.2,-82.5,4.9,-20.7,-109.8
18:02:14.564,1,-87.4,-79.1,12.4,-8.4,-97
18:02:16.944,1,-94.5,-80.2,7.5,-14.4,-100.3
18:02:17.444,1,-80,-70.4,-1.1,-9.6,-89.9
18:02:17.704,1,-88.5,-74.4,10.5,-14,-96.9
18:02:18.176,1,-101.1,-84.2,3.9,-16.8,-106.8
18:02:18.504,1,-90.5,-78.2,9.5,-12.3,-98.3
18:02:18.884,1,-94.7,-75.7,10.9,-19,-98.9
18:02:19.664,1,-94.1,-76.1,5.9,-18,-98.1
18:02:19.874,1,-91.5,-74.6,6.9,-16.9,-97.2
18:02:19.944,1,-96.8,-73.4,3.9,-23.4,-104.1
18:02:20.586,1,-88.2,-74.4,5.9,-13.8,-101.8
18:02:20.904,1,-88.2,-71,3.9,-17.2,-92.5
18:02:21.396,1,-92.4,-70.6,-1.1,-21.8,-94.1
18:02:21.776,1,-93.9,-71.7,5.9,-22.2,-99.9
18:02:21.944,1,-90.2,-77.3,8.9,-12.9,-105.5
18:02:22.704,2,-83.6,-69.9,-15.1,-13.7,-94.3
18:02:23.024,2,-88.3,-73.4,4.4,-14.9,-97.6
18:02:23.384,2,-80.3,-69.2,-5.8,-11.1,-91.7
18:02:23.624,2,-85.2,-70.4,3.2,-14.7,-88.7
18:02:23.664,2,-99.1,-73.8,-8.8,-25.3,-102.2
18:02:23.784,2,-87.5,-73.1,-0.1,-14.4,-93.1
18:02:24.104,2,-87.8,-73.3,-14.2,-14.5,-97.7
18:02:24.154,2,-91.5,-72.2,-12.3,-19.4,-97.6
18:02:24.224,2,-86.7,-72.4,-14.2,-14.2,-102
18:02:24.544,2,-92.8,-71.2,-23.1,-21.7,-99.2
18:02:25.306,1,-75.1,-71.6,-15.1,-3.5,-94.3
18:02:28.244,1,-63.8,-61.8,-21.1,-2,-84.6
18:02:29.682,1,-79.3,-73.2,-20,-6,-94.5
18:02:31.198,1,-65.5,-60.2,-17.3,-5.3,-87.8
18:02:32.958,1,-61.7,-58.8,-15.3,-2.8,-77.4
18:02:33.438,1,-64.7,-59.4,-13.3,-5.3,-74.7
18:02:34.918,1,-72.6,-61.1,-13.3,-11.5,-80.3
18:02:35.198,1,-64.9,-62,-11.3,-2.9,-80.8
18:02:35.408,1,-73.4,-62.1,-12.3,-11.3,-89.6
18:02:38.958,1,-67.9,-63.6,-19,-4.3,-90.3
18:02:40.158,1,-81.4,-70.6,-6.2,-10.8,-94.2
18:02:50.566,1,-60.1,-55.6,-23.9,-4.5,-80.2
18:03:10.026,1,-67.8,-57.6,-24.7,-10.2,-84.3
18:03:12.898,1,-64.9,-59.1,-21.4,-5.8,-85.7
18:03:12.958,1,-66.8,-63.1,-28,-3.7,-88.3
18:03:26.988,1,-65,-60,-16.4,-5,-83.8
18:03:44.288,1,-86,-76.7,-3.4,-9.3,-103
18:03:44.928,1,-83.4,-73.8,-11.2,-9.6,-95.9
18:04:03.388,1,-88.7,-77.9,-1.2,-10.7,-98.6
18:04:13.808,1,-88.6,-77.3,7,-11.2,-97.5
18:04:15.598,1,-99.5,-87.2,8.6,-12.2,-109.7
18:04:16.248,1,-96.4,-85.4,13,-11,-107.8
18:04:16.688,1,-98.7,-85.6,9.7,-13.1,-100.7
18:04:17.028,1,-93.7,-82.4,7.8,-11.3,-97.7
18:04:17.388,2,-98.8,-85.6,12.6,-13.2,-106.8
18:04:18.048,2,-92.2,-80.4,2.5,-11.7,-103
18:04:27.008,2,-92.2,-81.1,7,-11.1,-103.2
18:04:27.488,2,-87.4,-76.7,12.5,-10.7,-101.4
18:04:28.128,2,-94.1,-76.6,3,-17.5,-95.6
18:04:28.528,2,-93.2,-80.1,0.6,-13.2,-100.3
18:04:29.228,2,-89.1,-82.5,-1,-6.6,-101.6
18:04:29.308,2,-92.5,-83.5,-5,-9,-109
18:04:29.568,2,-89.5,-80.5,7.6,-9,-103.1
18:04:36.778,2,-93.4,-74.6,0.9,-18.8,-99.4
18:04:37.958,2,-87.3,-79.4,4.2,-7.9,-95.7
18:04:38.218,1,-87.3,-79.9,6,-7.4,-95.4
18:04:38.578,1,-93.1,-80.1,5.8,-13.1,-98.4
18:04:38.898,1,-92.6,-81.5,9.9,-11.1,-100.5
18:04:39.298,1,-87.5,-79.2,7.6,-8.2,-102.6
18:04:39.358,1,-89.6,-79.3,7.8,-10.2,-95.2
18:04:39.660,2,-93,-84.6,-3.2,-8.4,-110.6
18:04:39.720,2,-91.2,-83.8,-0.9,-7.5,-102.3
18:04:40.078,2,-93.6,-80.8,-15,-12.9,-106.8
